Line_no,Process_Name,Process_Time_0osec,Stack
15926,ADAHRS,18986,3152
15927,Post_process,0,680
15928,read_interface,313387,784
15929,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=15, Read_thread = 5
15930,AHRS,0,1064
15931,ADU,9653,2480
15932,GPS,7627,2544
15933,EMS,44533,3816
15934,DIO,83200,888
15935,acutator,0,864
15936,CLAW,118240,3280
15937,annunciator,0,2304
15938,FDIR,5920,552
15939,test_execuPost_process,0,3264
15940,telemetry,0,4056
15941,data_validation,0,3000
15942,
15943,state_machine,0,3000
15944,ADAHRS,52480,3152
15945,Post_process,0,680
15946,read_interface,248053,784
15947,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=15, Read_thread = 5
15948,AHRS,41493,1064
15949,ADU,10507,2480
15950,GPS,7840,2544
15951,EMS,53974,3816
15952,DIO,88107,888
15953,acutator,0,864
15954,CLAW,0,3280
15955,annunciator,0,2304
15956,FDIR,5813,552
15957,test_execuPost_process,0,3264
15958,telemetry,0,4056
15959,data_validation,0,3000
15960,
15961,state_machine,0,3000
15962,ADAHRS,925867,3152
15963,Post_process,0,680
15964,read_interface,171680,784
15965,,, ADU=6,AHRS=11,GPS=6, EMS=6, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=6, FDIR=5, POST=40, Telem=40, Test_Exec=15, Read_thread = 5
15966,AHRS,0,1064
15967,ADU,10027,2480
15968,GPS,7466,2544
15969,EMS,52533,3816
15970,DIO,85760,888
15971,acutator,84480,864
15972,CLAW,0,3280
15973,annunciator,0,2304
15974,FDIR,6667,552
15975,test_execuPost_process,0,3264
15976,telemetry,0,4056
15977,data_validation,0,3000
15978,
15979,state_machine,0,3000
15980,ADAHRS,33707,3152
15981,Post_process,0,680
15982,read_interface,169867,784
15983,,, ADU=4,AHRS=11,GPS=4, EMS=4, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=4, FDIR=5, POST=40, Telem=40, Test_Exec=15, Read_thread = 5
15984,AHRS,9760,1064
15985,ADU,8426,2480
15986,GPS,6880,2544
15987,EMS,54027,3816
15988,DIO,83946,888
15989,acutator,0,864
15990,CLAW,0,3280
15991,annunciator,0,2304
15992,FDIR,15200,552
15993,test_execuPost_process,0,3264
15994,telemetry,759680,4056
15995,data_validation,0,3000
15996,
15997,state_machine,0,3000
15998,ADAHRS,21706,3152
15999,Post_process,0,680
16000,read_interface,170240,784
16001,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=6, FDIR=5, POST=40, Telem=40, Test_Exec=15, Read_thread = 5
16002,AHRS,0,1064
16003,ADU,9227,2480
16004,GPS,6614,2544
16005,EMS,2166506,3816
16006,DIO,83627,888
16007,acutator,0,864
16008,CLAW,0,3280
16009,annunciator,0,2304
16010,FDIR,5707,552
16011,test_execuPost_process,0,3264
16012,telemetry,0,4056
16013,data_validation,0,3000
16014,
16015,state_machine,0,3000
16016,ADAHRS,18880,3152
16017,Post_process,0,680
16018,read_interface,102026,784
16019,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=6, FDIR=5, POST=40, Telem=40, Test_Exec=15, Read_thread = 5
16020,AHRS,40747,1064
16021,ADU,8640,2480
16022,GPS,7093,2544
16023,EMS,7627,3816
16024,DIO,84693,888
16025,acutator,0,864
16026,CLAW,0,3280
16027,annunciator,115946,2304
16028,FDIR,5706,552
16029,test_execuPost_process,0,3264
16030,telemetry,0,4056
16031,data_validation,0,3000
16032,
16033,state_machine,0,3000
16034,ADAHRS,19360,3152
16035,Post_process,11520,680
16036,read_interface,81227,784
16037,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=3, FDIR=5, POST=40, Telem=40, Test_Exec=15, Read_thread = 5
16038,AHRS,0,1064
16039,ADU,8800,2480
16040,GPS,6933,2544
16041,EMS,7200,3816
16042,DIO,82507,888
16043,acutator,0,864
16044,CLAW,0,3280
16045,annunciator,0,2304
16046,FDIR,5760,552
16047,test_execuPost_process,0,3264
16048,telemetry,0,4056
16049,data_validation,0,3000
16050,
16051,state_machine,0,3000
16052,ADAHRS,18987,3152
16053,Post_process,0,680
16054,read_interface,155093,784
16055,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=15, Read_thread = 5
16056,AHRS,8906,1064
16057,ADU,35200,2480
16058,GPS,6614,2544
16059,EMS,7947,3816
16060,DIO,90880,888
16061,acutator,0,864
16062,CLAW,0,3280
16063,annunciator,0,2304
16064,FDIR,5600,552
16065,test_execuPost_process,0,3264
16066,telemetry,0,4056
16067,data_validation,498240,3000
16068,
16069,state_machine,498240,3000
16070,ADAHRS,18933,3152
16071,Post_process,0,680
16072,read_interface,161387,784
16073,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=15, Read_thread = 5
16074,AHRS,0,1064
16075,ADU,9707,2480
16076,GPS,7840,2544
16077,EMS,7733,3816
16078,DIO,85867,888
16079,acutator,0,864
16080,CLAW,67147,3280
16081,annunciator,0,2304
16082,FDIR,6454,552
16083,test_execuPost_process,0,3264
16084,telemetry,0,4056
16085,data_validation,0,3000
16086,
16087,state_machine,0,3000
16088,ADAHRS,32107,3152
16089,Post_process,0,680
16090,read_interface,106667,784
16091,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=15, Read_thread = 5
16092,AHRS,41014,1064
16093,ADU,8426,2480
16094,GPS,18880,2544
16095,EMS,8427,3816
16096,DIO,83680,888
16097,acutator,0,864
16098,CLAW,0,3280
16099,annunciator,0,2304
16100,FDIR,5920,552
16101,test_execuPost_process,0,3264
16102,telemetry,0,4056
16103,data_validation,0,3000
16104,
16105,state_machine,0,3000
16106,ADAHRS,18667,3152
16107,Post_process,0,680
16108,read_interface,235093,784
16109,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=15, Read_thread = 5
16110,AHRS,0,1064
16111,ADU,9120,2480
16112,GPS,6453,2544
16113,EMS,45546,3816
16114,DIO,81600,888
16115,acutator,82080,864
16116,CLAW,0,3280
16117,annunciator,0,2304
16118,FDIR,6026,552
16119,test_execuPost_process,0,3264
16120,telemetry,0,4056
16121,data_validation,0,3000
16122,
16123,state_machine,0,3000
16124,ADAHRS,63680,3152
16125,Post_process,0,680
16126,read_interface,214933,784
16127,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=15, Read_thread = 5
16128,AHRS,9066,1064
16129,ADU,8587,2480
16130,GPS,6827,2544
16131,EMS,65014,3816
16132,DIO,86986,888
16133,acutator,0,864
16134,CLAW,0,3280
16135,annunciator,0,2304
16136,FDIR,5920,552
16137,test_execuPost_process,0,3264
16138,telemetry,756160,4056
16139,data_validation,0,3000
16140,
16141,state_machine,0,3000
16142,ADAHRS,915466,3152
16143,Post_process,0,680
16144,read_interface,257600,784
16145,,, ADU=6,AHRS=11,GPS=6, EMS=6, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=7, FDIR=5, POST=40, Telem=41, Test_Exec=15, Read_thread = 5
16146,AHRS,0,1064
16147,ADU,9013,2480
16148,GPS,6773,2544
16149,EMS,53280,3816
16150,DIO,82934,888
16151,acutator,0,864
16152,CLAW,0,3280
16153,annunciator,0,2304
16154,FDIR,5920,552
16155,test_execuPost_process,0,3264
16156,telemetry,0,4056
16157,data_validation,0,3000
16158,
16159,state_machine,0,3000
16160,ADAHRS,19894,3152
16161,Post_process,0,680
16162,read_interface,198080,784
16163,,, ADU=4,AHRS=11,GPS=4, EMS=4, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=3, FDIR=5, POST=40, Telem=41, Test_Exec=15, Read_thread = 5
16164,AHRS,40267,1064
16165,ADU,9120,2480
16166,GPS,8000,2544
16167,EMS,53653,3816
16168,DIO,85973,888
16169,acutator,0,864
16170,CLAW,0,3280
16171,annunciator,106667,2304
16172,FDIR,16640,552
16173,test_execuPost_process,0,3264
16174,telemetry,0,4056
16175,data_validation,0,3000
16176,
16177,state_machine,0,3000
16178,ADAHRS,21546,3152
16179,Post_process,11946,680
16180,read_interface,84267,784
16181,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=41, Test_Exec=15, Read_thread = 5
16182,AHRS,0,1064
16183,ADU,8800,2480
16184,GPS,7413,2544
16185,EMS,2163733,3816
16186,DIO,85600,888
16187,acutator,0,864
16188,CLAW,0,3280
16189,annunciator,0,2304
16190,FDIR,5920,552
16191,test_execuPost_process,0,3264
16192,telemetry,0,4056
16193,data_validation,0,3000
16194,
16195,state_machine,0,3000
16196,ADAHRS,19040,3152
16197,Post_process,0,680
16198,read_interface,75093,784
16199,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=7, FDIR=5, POST=40, Telem=41, Test_Exec=15, Read_thread = 5
16200,AHRS,8640,1064
16201,ADU,8320,2480
16202,GPS,6720,2544
16203,EMS,7734,3816
16204,DIO,89013,888
16205,acutator,0,864
16206,CLAW,0,3280
16207,annunciator,0,2304
16208,FDIR,5600,552
16209,test_execuPost_process,0,3264
16210,telemetry,0,4056
16211,data_validation,496320,3000
16212,
16213,state_machine,496320,3000
16214,ADAHRS,18934,3152
16215,Post_process,0,680
16216,read_interface,167200,784
16217,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=3, FDIR=5, POST=40, Telem=41, Test_Exec=15, Read_thread = 5
16218,AHRS,0,1064
16219,ADU,9067,2480
16220,GPS,7467,2544
16221,EMS,7146,3816
16222,DIO,95094,888
16223,acutator,0,864
16224,CLAW,64000,3280
16225,annunciator,0,2304
16226,FDIR,5707,552
16227,test_execuPost_process,0,3264
16228,telemetry,0,4056
16229,data_validation,0,3000
16230,
16231,state_machine,0,3000
16232,ADAHRS,19306,3152
16233,Post_process,0,680
16234,read_interface,180907,784
16235,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=41, Test_Exec=15, Read_thread = 5
16236,AHRS,40747,1064
16237,ADU,36000,2480
16238,GPS,7413,2544
16239,EMS,8427,3816
16240,DIO,85760,888
16241,acutator,0,864
16242,CLAW,0,3280
16243,annunciator,0,2304
16244,FDIR,5867,552
16245,test_execuPost_process,3734,3264
16246,telemetry,0,4056
16247,data_validation,0,3000
16248,
16249,state_machine,0,3000
16250,ADAHRS,30614,3152
16251,Post_process,0,680
16252,read_interface,76107,784
16253,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=41, Test_Exec=15, Read_thread = 5
16254,AHRS,0,1064
16255,ADU,8640,2480
16256,GPS,6720,2544
16257,EMS,7147,3816
16258,DIO,81866,888
16259,acutator,83627,864
16260,CLAW,0,3280
16261,annunciator,0,2304
16262,FDIR,5866,552
16263,test_execuPost_process,4213,3264
16264,telemetry,0,4056
16265,data_validation,0,3000
16266,
16267,state_machine,0,3000
16268,ADAHRS,18826,3152
16269,Post_process,0,680
16270,read_interface,73066,784
16271,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=41, Test_Exec=15, Read_thread = 5
16272,AHRS,21226,1064
16273,ADU,9067,2480
16274,GPS,7787,2544
16275,EMS,7626,3816
16276,DIO,85120,888
16277,acutator,0,864
16278,CLAW,0,3280
16279,annunciator,0,2304
16280,FDIR,6560,552
16281,test_execuPost_process,22667,3264
16282,telemetry,808747,4056
16283,data_validation,0,3000
16284,
16285,state_machine,0,3000
16286,ADAHRS,20000,3152
16287,Post_process,0,680
16288,read_interface,318187,784
16289,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=40, Telem=39, Test_Exec=31, Read_thread = 5
16290,AHRS,0,1064
16291,ADU,10026,2480
16292,GPS,7520,2544
16293,EMS,46934,3816
16294,DIO,82667,888
16295,acutator,0,864
16296,CLAW,0,3280
16297,annunciator,0,2304
16298,FDIR,5814,552
16299,test_execuPost_process,0,3264
16300,telemetry,0,4056
16301,data_validation,0,3000
16302,
16303,state_machine,0,3000
16304,ADAHRS,52160,3152
16305,Post_process,0,680
16306,read_interface,244747,784
16307,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=4, FDIR=5, POST=40, Telem=39, Test_Exec=31, Read_thread = 5
16308,AHRS,40640,1064
16309,ADU,9174,2480
16310,GPS,6933,2544
16311,EMS,63946,3816
16312,DIO,85547,888
16313,acutator,0,864
16314,CLAW,0,3280
16315,annunciator,108053,2304
16316,FDIR,5706,552
16317,test_execuPost_process,0,3264
16318,telemetry,0,4056
16319,data_validation,0,3000
16320,
16321,state_machine,0,3000
16322,ADAHRS,925760,3152
16323,Post_process,12054,680
16324,read_interface,169760,784
16325,,, ADU=6,AHRS=11,GPS=6, EMS=6, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=10, Telem=39, Test_Exec=31, Read_thread = 5
16326,AHRS,0,1064
16327,ADU,9280,2480
16328,GPS,6987,2544
16329,EMS,64000,3816
16330,DIO,82026,888
16331,acutator,0,864
16332,CLAW,0,3280
16333,annunciator,0,2304
16334,FDIR,6027,552
16335,test_execuPost_process,0,3264
16336,telemetry,0,4056
16337,data_validation,0,3000
16338,
16339,state_machine,0,3000
16340,ADAHRS,19147,3152
16341,Post_process,0,680
16342,read_interface,169600,784
16343,,, ADU=4,AHRS=11,GPS=4, EMS=4, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=4, FDIR=5, POST=10, Telem=39, Test_Exec=31, Read_thread = 5
16344,AHRS,8107,1064
16345,ADU,8266,2480
16346,GPS,6453,2544
16347,EMS,62774,3816
16348,DIO,92214,888
16349,acutator,0,864
16350,CLAW,0,3280
16351,annunciator,0,2304
16352,FDIR,5547,552
16353,test_execuPost_process,0,3264
16354,telemetry,0,4056
16355,data_validation,494667,3000
16356,
16357,state_machine,494667,3000
16358,ADAHRS,18773,3152
16359,Post_process,0,680
16360,read_interface,173600,784
16361,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=10, Telem=39, Test_Exec=31, Read_thread = 5
16362,AHRS,0,1064
16363,ADU,9440,2480
16364,GPS,6827,2544
16365,EMS,2165440,3816
16366,DIO,86240,888
16367,acutator,0,864
16368,CLAW,65227,3280
16369,annunciator,0,2304
16370,FDIR,5813,552
16371,test_execuPost_process,0,3264
16372,telemetry,0,4056
16373,data_validation,0,3000
16374,
16375,state_machine,0,3000
16376,ADAHRS,19574,3152
16377,Post_process,0,680
16378,read_interface,105546,784
16379,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=10, Telem=39, Test_Exec=31, Read_thread = 5
16380,AHRS,41813,1064
16381,ADU,9227,2480
16382,GPS,8213,2544
16383,EMS,7733,3816
16384,DIO,88266,888
16385,acutator,0,864
16386,CLAW,0,3280
16387,annunciator,0,2304
16388,FDIR,7147,552
16389,test_execuPost_process,0,3264
16390,telemetry,0,4056
16391,data_validation,0,3000
16392,
16393,state_machine,0,3000
16394,ADAHRS,21280,3152
16395,Post_process,0,680
16396,read_interface,90027,784
16397,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=3, FDIR=5, POST=10, Telem=39, Test_Exec=31, Read_thread = 5
16398,AHRS,0,1064
16399,ADU,8107,2480
16400,GPS,6507,2544
16401,EMS,7467,3816
16402,DIO,81227,888
16403,acutator,83253,864
16404,CLAW,0,3280
16405,annunciator,0,2304
16406,FDIR,5440,552
16407,test_execuPost_process,0,3264
16408,telemetry,0,4056
16409,data_validation,0,3000
16410,
16411,state_machine,0,3000
16412,ADAHRS,18986,3152
16413,Post_process,0,680
16414,read_interface,149440,784
16415,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=10, Telem=39, Test_Exec=31, Read_thread = 5
16416,AHRS,9174,1064
16417,ADU,47306,2480
16418,GPS,7307,2544
16419,EMS,8106,3816
16420,DIO,82133,888
16421,acutator,0,864
16422,CLAW,0,3280
16423,annunciator,0,2304
16424,FDIR,5493,552
16425,test_execuPost_process,0,3264
16426,telemetry,811680,4056
16427,data_validation,0,3000
16428,
16429,state_machine,0,3000
16430,ADAHRS,18720,3152
16431,Post_process,0,680
16432,read_interface,159040,784
16433,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=10, Telem=40, Test_Exec=31, Read_thread = 5
16434,AHRS,0,1064
16435,ADU,8694,2480
16436,GPS,6720,2544
16437,EMS,7467,3816
16438,DIO,90080,888
16439,acutator,0,864
16440,CLAW,0,3280
16441,annunciator,0,2304
16442,FDIR,5760,552
16443,test_execuPost_process,0,3264
16444,telemetry,0,4056
16445,data_validation,0,3000
16446,
16447,state_machine,0,3000
16448,ADAHRS,18880,3152
16449,Post_process,0,680
16450,read_interface,103467,784
16451,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=41, CLAW=40, Data_valid=40, DIO=4, FDIR=5, POST=10, Telem=40, Test_Exec=31, Read_thread = 5
16452,AHRS,40160,1064
16453,ADU,7786,2480
16454,GPS,6666,2544
16455,EMS,7733,3816
16456,DIO,83894,888
16457,acutator,0,864
16458,CLAW,0,3280
16459,annunciator,109920,2304
16460,FDIR,5920,552
16461,test_execuPost_process,0,3264
16462,telemetry,0,4056
16463,data_validation,0,3000
16464,
16465,state_machine,0,3000
16466,ADAHRS,18507,3152
16467,Post_process,11626,680
16468,read_interface,234506,784
16469,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=39, Telem=40, Test_Exec=31, Read_thread = 5
16470,AHRS,0,1064
16471,ADU,9334,2480
16472,GPS,7414,2544
16473,EMS,46560,3816
16474,DIO,85280,888
16475,acutator,0,864
16476,CLAW,0,3280
16477,annunciator,0,2304
16478,FDIR,6453,552
16479,test_execuPost_process,0,3264
16480,telemetry,0,4056
16481,data_validation,0,3000
16482,
16483,state_machine,0,3000
16484,ADAHRS,52853,3152
16485,Post_process,0,680
16486,read_interface,221067,784
16487,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=39, Telem=40, Test_Exec=31, Read_thread = 5
16488,AHRS,10080,1064
16489,ADU,9440,2480
16490,GPS,7093,2544
16491,EMS,53814,3816
16492,DIO,91253,888
16493,acutator,0,864
16494,CLAW,0,3280
16495,annunciator,0,2304
16496,FDIR,5440,552
16497,test_execuPost_process,0,3264
16498,telemetry,0,4056
16499,data_validation,495093,3000
16500,
16501,state_machine,495093,3000
16502,ADAHRS,926134,3152
16503,Post_process,0,680
16504,read_interface,258080,784
16505,,, ADU=6,AHRS=11,GPS=6, EMS=6, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=6, FDIR=5, POST=39, Telem=40, Test_Exec=31, Read_thread = 5
16506,AHRS,0,1064
16507,ADU,9013,2480
16508,GPS,7413,2544
16509,EMS,53333,3816
16510,DIO,84160,888
16511,acutator,0,864
16512,CLAW,64906,3280
16513,annunciator,0,2304
16514,FDIR,6027,552
16515,test_execuPost_process,0,3264
16516,telemetry,0,4056
16517,data_validation,0,3000
16518,
16519,state_machine,0,3000
16520,ADAHRS,18986,3152
16521,Post_process,0,680
16522,read_interface,200747,784
16523,,, ADU=4,AHRS=11,GPS=4, EMS=4, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=4, FDIR=5, POST=39, Telem=40, Test_Exec=31, Read_thread = 5
16524,AHRS,40746,1064
16525,ADU,8267,2480
16526,GPS,7414,2544
16527,EMS,53280,3816
16528,DIO,83680,888
16529,acutator,0,864
16530,CLAW,0,3280
16531,annunciator,0,2304
16532,FDIR,6080,552
16533,test_execuPost_process,0,3264
16534,telemetry,0,4056
16535,data_validation,0,3000
16536,
16537,state_machine,0,3000
16538,ADAHRS,19787,3152
16539,Post_process,0,680
16540,read_interface,86026,784
16541,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=5, FDIR=5, POST=39, Telem=40, Test_Exec=31, Read_thread = 5
16542,AHRS,0,1064
16543,ADU,8480,2480
16544,GPS,6666,2544
16545,EMS,2161387,3816
16546,DIO,86133,888
16547,acutator,82827,864
16548,CLAW,0,3280
16549,annunciator,0,2304
16550,FDIR,5760,552
16551,test_execuPost_process,0,3264
16552,telemetry,0,4056
16553,data_validation,0,3000
16554,
16555,state_machine,0,3000
16556,ADAHRS,18987,3152
16557,Post_process,0,680
16558,read_interface,73280,784
16559,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=7, FDIR=5, POST=39, Telem=40, Test_Exec=31, Read_thread = 5
16560,AHRS,9280,1064
16561,ADU,8426,2480
16562,GPS,6934,2544
16563,EMS,7733,3816
16564,DIO,83094,888
16565,acutator,0,864
16566,CLAW,0,3280
16567,annunciator,0,2304
16568,FDIR,5653,552
16569,test_execuPost_process,0,3264
16570,telemetry,806347,4056
16571,data_validation,0,3000
16572,
16573,state_machine,0,3000
16574,ADAHRS,19040,3152
16575,Post_process,0,680
16576,read_interface,162934,784
16577,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=41, DIO=4, FDIR=5, POST=39, Telem=40, Test_Exec=31, Read_thread = 5
16578,AHRS,0,1064
16579,ADU,10507,2480
16580,GPS,7306,2544
16581,EMS,7893,3816
16582,DIO,84266,888
