Column1,Column2,Column3
52384,telemetry_process,1595947,4072
52384,processmonitor_process,800213,3288
52384,data_validation_process,0,3000
52384,
52384,ADAHRS_process,40160,2920
52384,Post_process,0,680
52384,read_interface_process,77067,784
52384,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52388,AHRS_process,0,3224
52388,ADU_process,42827,3000
52388,GPS_process,20267,3064
52388,EMS_process,20693,2760
52388,DIO_process,97280,2840
52388,actuator_cmd_process,0,864
52388,actuator_feedback_process,0,864
52388,CLAW_process,0,2656
52388,annunciator_process,0,2824
52389,FDIR_process,5494,552
52389,test_executor_process,0,744
52389,telemetry_process,0,4072
52389,processmonitor_process,818080,3288
52389,data_validation_process,0,3000
52389,
52389,ADAHRS_process,41280,2920
52389,Post_process,0,680
52389,read_interface_process,74453,784
52389,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52393,AHRS_process,28907,3224
52393,ADU_process,41760,3000
52393,GPS_process,18560,3064
52393,EMS_process,20107,2760
52393,DIO_process,95626,2840
52393,actuator_cmd_process,0,864
52393,actuator_feedback_process,0,864
52393,CLAW_process,0,2656
52393,annunciator_process,116533,2824
52394,FDIR_process,4853,552
52394,test_executor_process,0,744
52394,telemetry_process,0,4072
52394,processmonitor_process,793440,3288
52394,data_validation_process,0,3000
52394,
52394,ADAHRS_process,40640,2920
52394,Post_process,11306,680
52394,read_interface_process,72747,784
52394,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52398,AHRS_process,0,3224
52398,ADU_process,41653,3000
52398,GPS_process,8107,3064
52398,EMS_process,16960,2760
52398,DIO_process,106187,2840
52398,actuator_cmd_process,0,864
52398,actuator_feedback_process,89867,864
52399,CLAW_process,0,2656
52399,annunciator_process,0,2824
52399,FDIR_process,4907,552
52399,test_executor_process,5067,744
52399,telemetry_process,0,4072
52399,processmonitor_process,800160,3288
52399,data_validation_process,0,3000
52399,
52399,ADAHRS_process,40640,2920
52399,Post_process,0,680
52399,read_interface_process,73546,784
52399,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52403,AHRS_process,29333,3224
52403,ADU_process,43200,3000
52403,GPS_process,8533,3064
52403,EMS_process,16906,2760
52403,DIO_process,104000,2840
52403,actuator_cmd_process,0,864
52403,actuator_feedback_process,54240,864
52403,CLAW_process,0,2656
52403,annunciator_process,0,2824
52404,FDIR_process,5813,552
52404,test_executor_process,4640,744
52404,telemetry_process,0,4072
52404,processmonitor_process,882774,3288
52404,data_validation_process,1170560,3000
52404,
52404,ADAHRS_process,41600,2920
52404,Post_process,0,680
52404,read_interface_process,80907,784
52404,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52408,AHRS_process,0,3224
52408,ADU_process,55574,3000
52408,GPS_process,8587,3064
52408,EMS_process,17867,2760
52408,DIO_process,98827,2840
52408,actuator_cmd_process,0,864
52408,actuator_feedback_process,0,864
52409,CLAW_process,86294,2656
52409,annunciator_process,0,2824
52409,FDIR_process,5280,552
52409,test_executor_process,22987,744
52409,telemetry_process,0,4072
52409,processmonitor_process,829333,3288
52409,data_validation_process,0,3000
52409,
52409,ADAHRS_process,40853,2920
52409,Post_process,0,680
52409,read_interface_process,80000,784
52409,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52413,AHRS_process,30560,3224
52413,ADU_process,42240,3000
52413,GPS_process,8160,3064
52413,EMS_process,16640,2760
52413,DIO_process,100426,2840
52413,actuator_cmd_process,0,864
52413,actuator_feedback_process,0,864
52413,CLAW_process,0,2656
52413,annunciator_process,0,2824
52414,FDIR_process,4853,552
52414,test_executor_process,0,744
52414,telemetry_process,0,4072
52414,processmonitor_process,815680,3288
52414,data_validation_process,0,3000
52414,
52414,ADAHRS_process,55040,2920
52414,Post_process,0,680
52414,read_interface_process,75467,784
52414,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52418,AHRS_process,0,3224
52418,ADU_process,41333,3000
52418,GPS_process,25920,3064
52418,EMS_process,30507,2760
52418,DIO_process,95094,2840
52418,actuator_cmd_process,65120,864
52418,actuator_feedback_process,0,864
52419,CLAW_process,0,2656
52419,annunciator_process,0,2824
52419,FDIR_process,4907,552
52419,test_executor_process,0,744
52419,telemetry_process,0,4072
52419,processmonitor_process,799627,3288
52419,data_validation_process,0,3000
52419,
52419,ADAHRS_process,40107,2920
52419,Post_process,0,680
52419,read_interface_process,73813,784
52419,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52423,AHRS_process,28000,3224
52423,ADU_process,55947,3000
52423,GPS_process,8053,3064
52423,EMS_process,16586,2760
52423,DIO_process,96480,2840
52423,actuator_cmd_process,87413,864
52423,actuator_feedback_process,0,864
52423,CLAW_process,0,2656
52423,annunciator_process,0,2824
52424,FDIR_process,4800,552
52424,test_executor_process,0,744
52424,telemetry_process,1562506,4072
52424,processmonitor_process,798400,3288
52424,data_validation_process,0,3000
52424,
52424,ADAHRS_process,39840,2920
52424,Post_process,0,680
52424,read_interface_process,74240,784
52424,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52428,AHRS_process,0,3224
52428,ADU_process,41813,3000
52428,GPS_process,7733,3064
52428,EMS_process,100907,2760
52428,DIO_process,101280,2840
52428,actuator_cmd_process,0,864
52428,actuator_feedback_process,0,864
52428,CLAW_process,0,2656
52428,annunciator_process,0,2824
52429,FDIR_process,5067,552
52429,test_executor_process,0,744
52429,telemetry_process,0,4072
52429,processmonitor_process,807893,3288
52429,data_validation_process,0,3000
52429,
52429,ADAHRS_process,40266,2920
52429,Post_process,0,680
52429,read_interface_process,75787,784
52429,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52433,AHRS_process,41333,3224
52433,ADU_process,42027,3000
52433,GPS_process,8694,3064
52433,EMS_process,18933,2760
52433,DIO_process,96160,2840
52433,actuator_cmd_process,0,864
52433,actuator_feedback_process,0,864
52433,CLAW_process,0,2656
52433,annunciator_process,115253,2824
52434,FDIR_process,5066,552
52434,test_executor_process,0,744
52434,telemetry_process,0,4072
52434,processmonitor_process,803307,3288
52434,data_validation_process,0,3000
52434,
52434,ADAHRS_process,40747,2920
52434,Post_process,11147,680
52434,read_interface_process,72640,784
52434,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52438,AHRS_process,0,3224
52438,ADU_process,45280,3000
52438,GPS_process,9013,3064
52438,EMS_process,16854,2760
52438,DIO_process,97920,2840
52438,actuator_cmd_process,0,864
52438,actuator_feedback_process,89387,864
52439,CLAW_process,0,2656
52439,annunciator_process,0,2824
52439,FDIR_process,5440,552
52439,test_executor_process,0,744
52439,telemetry_process,0,4072
52439,processmonitor_process,876160,3288
52439,data_validation_process,0,3000
52439,
52439,ADAHRS_process,51627,2920
52439,Post_process,0,680
52439,read_interface_process,75893,784
52439,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52443,AHRS_process,28534,3224
52443,ADU_process,41653,3000
52443,GPS_process,8533,3064
52443,EMS_process,16800,2760
52443,DIO_process,102346,2840
52443,actuator_cmd_process,0,864
52443,actuator_feedback_process,49546,864
52443,CLAW_process,0,2656
52443,annunciator_process,0,2824
52444,FDIR_process,5014,552
52444,test_executor_process,0,744
52444,telemetry_process,0,4072
52444,processmonitor_process,805493,3288
52444,data_validation_process,1166400,3000
52444,
52444,ADAHRS_process,53386,2920
52444,Post_process,0,680
52444,read_interface_process,78453,784
52444,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52448,AHRS_process,0,3224
52448,ADU_process,48907,3000
52448,GPS_process,11147,3064
52448,EMS_process,18613,2760
52448,DIO_process,96640,2840
52448,actuator_cmd_process,0,864
52448,actuator_feedback_process,0,864
52449,CLAW_process,85013,2656
52449,annunciator_process,0,2824
52449,FDIR_process,5120,552
52449,test_executor_process,0,744
52449,telemetry_process,0,4072
52449,processmonitor_process,824533,3288
52449,data_validation_process,0,3000
52449,
52449,ADAHRS_process,41067,2920
52449,Post_process,0,680
52449,read_interface_process,78560,784
52449,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52453,AHRS_process,30133,3224
52453,ADU_process,42453,3000
52453,GPS_process,8267,3064
52453,EMS_process,16587,2760
52453,DIO_process,99307,2840
52453,actuator_cmd_process,0,864
52453,actuator_feedback_process,0,864
52453,CLAW_process,0,2656
52453,annunciator_process,0,2824
52454,FDIR_process,4906,552
52454,test_executor_process,0,744
52454,telemetry_process,0,4072
52454,processmonitor_process,810027,3288
52454,data_validation_process,0,3000
52454,
52454,ADAHRS_process,55893,2920
52454,Post_process,0,680
52454,read_interface_process,74667,784
52454,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52458,AHRS_process,0,3224
52458,ADU_process,41867,3000
52458,GPS_process,25706,3064
52458,EMS_process,29440,2760
52458,DIO_process,94987,2840
52458,actuator_cmd_process,63947,864
52458,actuator_feedback_process,0,864
52459,CLAW_process,0,2656
52459,annunciator_process,0,2824
52459,FDIR_process,4907,552
52459,test_executor_process,0,744
52459,telemetry_process,0,4072
52459,processmonitor_process,796853,3288
52459,data_validation_process,0,3000
52459,
52459,ADAHRS_process,40374,2920
52459,Post_process,0,680
52459,read_interface_process,73867,784
52459,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52463,AHRS_process,28213,3224
52463,ADU_process,56266,3000
52463,GPS_process,8107,3064
52463,EMS_process,16746,2760
52463,DIO_process,101760,2840
52463,actuator_cmd_process,86773,864
52463,actuator_feedback_process,0,864
52463,CLAW_process,0,2656
52463,annunciator_process,0,2824
52464,FDIR_process,4853,552
52464,test_executor_process,0,744
52464,telemetry_process,1631894,4072
52464,processmonitor_process,797494,3288
52464,data_validation_process,0,3000
52464,
52464,ADAHRS_process,40160,2920
52464,Post_process,0,680
52464,read_interface_process,74773,784
52464,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52468,AHRS_process,0,3224
52468,ADU_process,42614,3000
52468,GPS_process,19520,3064
52468,EMS_process,20160,2760
52468,DIO_process,96693,2840
52468,actuator_cmd_process,0,864
52468,actuator_feedback_process,0,864
52468,CLAW_process,0,2656
52469,annunciator_process,0,2824
52469,FDIR_process,5227,552
52469,test_executor_process,0,744
52469,telemetry_process,0,4072
52469,processmonitor_process,819520,3288
52469,data_validation_process,0,3000
52469,
52469,ADAHRS_process,40906,2920
52469,Post_process,0,680
52469,read_interface_process,74827,784
52469,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52473,AHRS_process,29654,3224
52473,ADU_process,55733,3000
52473,GPS_process,8640,3064
52473,EMS_process,16854,2760
52473,DIO_process,98933,2840
52473,actuator_cmd_process,0,864
52473,actuator_feedback_process,0,864
52473,CLAW_process,0,2656
52473,annunciator_process,117440,2824
52474,FDIR_process,5173,552
52474,test_executor_process,0,744
52474,telemetry_process,0,4072
52474,processmonitor_process,868693,3288
52474,data_validation_process,0,3000
52474,
52474,ADAHRS_process,40640,2920
52474,Post_process,11200,680
52474,read_interface_process,73226,784
52474,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52478,AHRS_process,0,3224
52478,ADU_process,41387,3000
52478,GPS_process,8053,3064
52478,EMS_process,27520,2760
52478,DIO_process,96160,2840
52478,actuator_cmd_process,0,864
52478,actuator_feedback_process,88747,864
52479,CLAW_process,0,2656
52479,annunciator_process,0,2824
52479,FDIR_process,4907,552
52479,test_executor_process,0,744
52479,telemetry_process,0,4072
52479,processmonitor_process,806933,3288
52479,data_validation_process,0,3000
52479,
52479,ADAHRS_process,40267,2920
52479,Post_process,0,680
52479,read_interface_process,73494,784
52479,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52483,AHRS_process,28853,3224
52483,ADU_process,42133,3000
52483,GPS_process,8534,3064
52483,EMS_process,16640,2760
52483,DIO_process,106187,2840
52483,actuator_cmd_process,0,864
52483,actuator_feedback_process,50773,864
52483,CLAW_process,0,2656
52484,annunciator_process,0,2824
52484,FDIR_process,4960,552
52484,test_executor_process,0,744
52484,telemetry_process,0,4072
52484,processmonitor_process,799414,3288
52484,data_validation_process,1238026,3000
52484,
52484,ADAHRS_process,83627,2920
52484,Post_process,0,680
52484,read_interface_process,81226,784
52484,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52488,AHRS_process,0,3224
52488,ADU_process,57173,3000
52488,GPS_process,8960,3064
52488,EMS_process,17120,2760
52488,DIO_process,98027,2840
52488,actuator_cmd_process,0,864
52488,actuator_feedback_process,0,864
52489,CLAW_process,86507,2656
52489,annunciator_process,0,2824
52489,FDIR_process,5120,552
52489,test_executor_process,0,744
52489,telemetry_process,0,4072
52489,processmonitor_process,835786,3288
52489,data_validation_process,0,3000
52489,
52489,ADAHRS_process,40426,2920
52489,Post_process,0,680
52489,read_interface_process,79200,784
52489,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52493,AHRS_process,30400,3224
52493,ADU_process,42560,3000
52493,GPS_process,8266,3064
52493,EMS_process,16586,2760
52493,DIO_process,97920,2840
52493,actuator_cmd_process,0,864
52493,actuator_feedback_process,0,864
52493,CLAW_process,0,2656
52493,annunciator_process,0,2824
52494,FDIR_process,5120,552
52494,test_executor_process,0,744
52494,telemetry_process,0,4072
52494,processmonitor_process,813867,3288
52494,data_validation_process,0,3000
52494,
52494,ADAHRS_process,54134,2920
52494,Post_process,0,680
52494,read_interface_process,74667,784
52494,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52498,AHRS_process,0,3224
52498,ADU_process,41334,3000
52498,GPS_process,26080,3064
52498,EMS_process,29014,2760
52498,DIO_process,95040,2840
52498,actuator_cmd_process,65920,864
52498,actuator_feedback_process,0,864
52499,CLAW_process,0,2656
52499,annunciator_process,0,2824
52499,FDIR_process,4907,552
52499,test_executor_process,0,744
52499,telemetry_process,0,4072
52499,processmonitor_process,798080,3288
52499,data_validation_process,0,3000
52499,
52499,ADAHRS_process,39680,2920
52499,Post_process,0,680
52499,read_interface_process,74400,784
52499,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52503,AHRS_process,28587,3224
52503,ADU_process,56266,3000
52503,GPS_process,8160,3064
52503,EMS_process,16640,2760
52503,DIO_process,97813,2840
52503,actuator_cmd_process,88054,864
52503,actuator_feedback_process,0,864
52504,CLAW_process,0,2656
52504,annunciator_process,0,2824
52504,FDIR_process,4906,552
52504,test_executor_process,0,744
52504,telemetry_process,1517546,4072
52504,processmonitor_process,797227,3288
52504,data_validation_process,0,3000
52504,
52504,ADAHRS_process,39680,2920
52504,Post_process,0,680
52504,read_interface_process,74667,784
52504,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52508,AHRS_process,0,3224
52508,ADU_process,42827,3000
52508,GPS_process,8480,3064
52508,EMS_process,17120,2760
52508,DIO_process,101013,2840
52508,actuator_cmd_process,0,864
52508,actuator_feedback_process,0,864
52508,CLAW_process,0,2656
52508,annunciator_process,0,2824
52509,FDIR_process,5654,552
52509,test_executor_process,4053,744
52509,telemetry_process,0,4072
52509,processmonitor_process,892586,3288
52509,data_validation_process,0,3000
52509,
52509,ADAHRS_process,56853,2920
52509,Post_process,0,680
52509,read_interface_process,75093,784
52509,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52513,AHRS_process,28746,3224
52513,ADU_process,41333,3000
52513,GPS_process,18347,3064
52513,EMS_process,18826,2760
52513,DIO_process,96427,2840
52513,actuator_cmd_process,0,864
52513,actuator_feedback_process,0,864
52513,CLAW_process,0,2656
52513,annunciator_process,116480,2824
52514,FDIR_process,4960,552
52514,test_executor_process,19680,744
52514,telemetry_process,0,4072
52514,processmonitor_process,797920,3288
52514,data_validation_process,0,3000
52514,
52514,ADAHRS_process,40000,2920
52514,Post_process,12267,680
52514,read_interface_process,72907,784
52514,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52518,AHRS_process,0,3224
52518,ADU_process,41494,3000
52518,GPS_process,7787,3064
52518,EMS_process,16800,2760
52518,DIO_process,107200,2840
52518,actuator_cmd_process,0,864
52518,actuator_feedback_process,89440,864
52519,CLAW_process,0,2656
52519,annunciator_process,0,2824
52519,FDIR_process,4960,552
52519,test_executor_process,0,744
52519,telemetry_process,0,4072
52519,processmonitor_process,805014,3288
52519,data_validation_process,0,3000
52519,
52519,ADAHRS_process,39947,2920
52519,Post_process,0,680
52519,read_interface_process,73920,784
52519,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52523,AHRS_process,28427,3224
52523,ADU_process,41493,3000
52523,GPS_process,7946,3064
52523,EMS_process,16640,2760
52523,DIO_process,103147,2840
52523,actuator_cmd_process,0,864
52523,actuator_feedback_process,49707,864
52523,CLAW_process,0,2656
52523,annunciator_process,0,2824
52524,FDIR_process,5066,552
52524,test_executor_process,0,744
52524,telemetry_process,0,4072
52524,processmonitor_process,799840,3288
52524,data_validation_process,1161760,3000
52524,
52524,ADAHRS_process,54613,2920
52524,Post_process,0,680
52524,read_interface_process,78026,784
52524,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52528,AHRS_process,0,3224
52528,ADU_process,42293,3000
52528,GPS_process,20320,3064
52528,EMS_process,19947,2760
52528,DIO_process,95626,2840
52528,actuator_cmd_process,0,864
52528,actuator_feedback_process,0,864
52529,CLAW_process,84000,2656
52529,annunciator_process,0,2824
52529,FDIR_process,4907,552
52529,test_executor_process,0,744
52529,telemetry_process,0,4072
52529,processmonitor_process,821013,3288
52529,data_validation_process,0,3000
52529,
52529,ADAHRS_process,40907,2920
52529,Post_process,0,680
52529,read_interface_process,80054,784
52529,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52533,AHRS_process,30133,3224
52533,ADU_process,42134,3000
52533,GPS_process,8160,3064
52533,EMS_process,16640,2760
52533,DIO_process,100000,2840
52533,actuator_cmd_process,0,864
52533,actuator_feedback_process,0,864
52533,CLAW_process,0,2656
52533,annunciator_process,0,2824
52534,FDIR_process,5120,552
52534,test_executor_process,0,744
52534,telemetry_process,0,4072
52534,processmonitor_process,809867,3288
52534,data_validation_process,0,3000
52534,
52534,ADAHRS_process,54400,2920
52534,Post_process,0,680
52534,read_interface_process,75253,784
52534,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52538,AHRS_process,0,3224
52538,ADU_process,55253,3000
52538,GPS_process,27254,3064
52538,EMS_process,16693,2760
52538,DIO_process,101440,2840
52538,actuator_cmd_process,65760,864
52538,actuator_feedback_process,0,864
52539,CLAW_process,0,2656
52539,annunciator_process,0,2824
52539,FDIR_process,6827,552
52539,test_executor_process,0,744
52539,telemetry_process,0,4072
52539,processmonitor_process,859093,3288
52539,data_validation_process,0,3000
52539,
52539,ADAHRS_process,43573,2920
52539,Post_process,0,680
52539,read_interface_process,74507,784
52539,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52543,AHRS_process,29760,3224
52543,ADU_process,45440,3000
52543,GPS_process,8640,3064
52543,EMS_process,16694,2760
52543,DIO_process,99200,2840
52543,actuator_cmd_process,87733,864
52543,actuator_feedback_process,0,864
52543,CLAW_process,0,2656
52543,annunciator_process,0,2824
52544,FDIR_process,4853,552
52544,test_executor_process,0,744
52544,telemetry_process,1516000,4072
52544,processmonitor_process,805547,3288
52544,data_validation_process,0,3000
52544,
52544,ADAHRS_process,51520,2920
52544,Post_process,0,680
52544,read_interface_process,74560,784
52544,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52548,AHRS_process,0,3224
52548,ADU_process,41813,3000
52548,GPS_process,7893,3064
52548,EMS_process,29333,2760
52548,DIO_process,96427,2840
52548,actuator_cmd_process,0,864
52548,actuator_feedback_process,0,864
52548,CLAW_process,0,2656
52548,annunciator_process,0,2824
52549,FDIR_process,5173,552
52549,test_executor_process,0,744
52549,telemetry_process,0,4072
52549,processmonitor_process,808640,3288
52549,data_validation_process,0,3000
52549,
52549,ADAHRS_process,40320,2920
52549,Post_process,0,680
52549,read_interface_process,73333,784
52549,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52553,AHRS_process,29547,3224
52553,ADU_process,41600,3000
52553,GPS_process,8053,3064
52553,EMS_process,28640,2760
52553,DIO_process,97547,2840
52553,actuator_cmd_process,0,864
52553,actuator_feedback_process,0,864
52553,CLAW_process,0,2656
52553,annunciator_process,114560,2824
52554,FDIR_process,4907,552
52554,test_executor_process,0,744
52554,telemetry_process,0,4072
52554,processmonitor_process,792960,3288
52554,data_validation_process,0,3000
52554,
52554,ADAHRS_process,39893,2920
52554,Post_process,10773,680
52554,read_interface_process,71893,784
52554,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52558,AHRS_process,0,3224
52558,ADU_process,41654,3000
52558,GPS_process,7947,3064
52558,EMS_process,16747,2760
52558,DIO_process,105066,2840
52558,actuator_cmd_process,0,864
52558,actuator_feedback_process,87040,864
52559,CLAW_process,0,2656
52559,annunciator_process,0,2824
52559,FDIR_process,5013,552
52559,test_executor_process,0,744
52559,telemetry_process,0,4072
52559,processmonitor_process,798720,3288
52559,data_validation_process,0,3000
52559,
52559,ADAHRS_process,40054,2920
52559,Post_process,0,680
52559,read_interface_process,73867,784
52559,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52563,AHRS_process,28267,3224
52563,ADU_process,42026,3000
52563,GPS_process,8373,3064
52563,EMS_process,16586,2760
52563,DIO_process,104800,2840
52563,actuator_cmd_process,0,864
52563,actuator_feedback_process,49493,864
52563,CLAW_process,0,2656
52563,annunciator_process,0,2824
52564,FDIR_process,5120,552
52564,test_executor_process,0,744
52564,telemetry_process,0,4072
52564,processmonitor_process,796960,3288
52564,data_validation_process,1246080,3000
52564,
52564,ADAHRS_process,51360,2920
52564,Post_process,0,680
52564,read_interface_process,79360,784
52564,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52568,AHRS_process,0,3224
52568,ADU_process,57494,3000
52568,GPS_process,9120,3064
52568,EMS_process,17974,2760
52568,DIO_process,99040,2840
52568,actuator_cmd_process,0,864
52568,actuator_feedback_process,0,864
52569,CLAW_process,85386,2656
52569,annunciator_process,0,2824
52569,FDIR_process,5227,552
52569,test_executor_process,0,744
52569,telemetry_process,0,4072
52569,processmonitor_process,830880,3288
52569,data_validation_process,0,3000
52569,
52569,ADAHRS_process,40533,2920
52569,Post_process,0,680
52569,read_interface_process,78187,784
52569,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52573,AHRS_process,30826,3224
52573,ADU_process,43573,3000
52573,GPS_process,8214,3064
52573,EMS_process,16906,2760
52573,DIO_process,102027,2840
52573,actuator_cmd_process,0,864
52573,actuator_feedback_process,0,864
52573,CLAW_process,0,2656
52573,annunciator_process,0,2824
52574,FDIR_process,5600,552
52574,test_executor_process,0,744
52574,telemetry_process,0,4072
52574,processmonitor_process,904373,3288
52574,data_validation_process,0,3000
52574,
52574,ADAHRS_process,41547,2920
52574,Post_process,0,680
52574,read_interface_process,76213,784
52574,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52578,AHRS_process,0,3224
52578,ADU_process,41707,3000
52578,GPS_process,36213,3064
52578,EMS_process,20107,2760
52578,DIO_process,94133,2840
52578,actuator_cmd_process,64960,864
52578,actuator_feedback_process,0,864
52579,CLAW_process,0,2656
52579,annunciator_process,0,2824
52579,FDIR_process,5120,552
52579,test_executor_process,0,744
52579,telemetry_process,0,4072
52579,processmonitor_process,804907,3288
52579,data_validation_process,0,3000
52579,
52579,ADAHRS_process,39946,2920
52579,Post_process,0,680
52579,read_interface_process,74027,784
52579,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52583,AHRS_process,29760,3224
52583,ADU_process,83253,3000
52583,GPS_process,8480,3064
52583,EMS_process,16907,2760
52583,DIO_process,101814,2840
52583,actuator_cmd_process,90827,864
52583,actuator_feedback_process,0,864
52583,CLAW_process,0,2656
52583,annunciator_process,0,2824
52584,FDIR_process,4907,552
52584,test_executor_process,0,744
52584,telemetry_process,1594507,4072
52584,processmonitor_process,798346,3288
52584,data_validation_process,0,3000
52584,
52584,ADAHRS_process,40000,2920
52584,Post_process,0,680
52584,read_interface_process,76693,784
52584,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52588,AHRS_process,0,3224
52588,ADU_process,42880,3000
52588,GPS_process,20000,3064
52588,EMS_process,20000,2760
52588,DIO_process,98666,2840
52588,actuator_cmd_process,0,864
52588,actuator_feedback_process,0,864
52588,CLAW_process,0,2656
52588,annunciator_process,0,2824
52589,FDIR_process,5386,552
52589,test_executor_process,0,744
52589,telemetry_process,0,4072
52589,processmonitor_process,821920,3288
52589,data_validation_process,0,3000
52589,
52589,ADAHRS_process,41227,2920
52589,Post_process,0,680
52589,read_interface_process,74560,784
52589,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52593,AHRS_process,29227,3224
52593,ADU_process,41920,3000
52593,GPS_process,19733,3064
52593,EMS_process,19733,2760
52593,DIO_process,94400,2840
52593,actuator_cmd_process,0,864
52593,actuator_feedback_process,0,864
52593,CLAW_process,0,2656
52593,annunciator_process,114987,2824
52594,FDIR_process,4854,552
52594,test_executor_process,0,744
52594,telemetry_process,0,4072
52594,processmonitor_process,793654,3288
52594,data_validation_process,0,3000
52594,
52594,ADAHRS_process,40107,2920
52594,Post_process,11093,680
52594,read_interface_process,72480,784
52594,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52598,AHRS_process,0,3224
52598,ADU_process,41973,3000
52598,GPS_process,7840,3064
52598,EMS_process,16960,2760
52598,DIO_process,106667,2840
52598,actuator_cmd_process,0,864
52598,actuator_feedback_process,88800,864
52599,CLAW_process,0,2656
52599,annunciator_process,0,2824
52599,FDIR_process,5226,552
52599,test_executor_process,0,744
52599,telemetry_process,0,4072
52599,processmonitor_process,799840,3288
52599,data_validation_process,0,3000
52599,
52599,ADAHRS_process,40373,2920
52599,Post_process,0,680
52599,read_interface_process,73867,784
52599,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52603,AHRS_process,27680,3224
52603,ADU_process,41867,3000
52603,GPS_process,8054,3064
52603,EMS_process,16640,2760
52603,DIO_process,102560,2840
52603,actuator_cmd_process,0,864
52603,actuator_feedback_process,50294,864
52603,CLAW_process,0,2656
52603,annunciator_process,0,2824
52604,FDIR_process,5067,552
52604,test_executor_process,0,744
52604,telemetry_process,0,4072
52604,processmonitor_process,797920,3288
52604,data_validation_process,1170774,3000
52604,
52604,ADAHRS_process,55253,2920
52604,Post_process,0,680
52604,read_interface_process,77546,784
52604,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52608,AHRS_process,0,3224
52608,ADU_process,43413,3000
52608,GPS_process,8906,3064
52608,EMS_process,17547,2760
52608,DIO_process,102080,2840
52608,actuator_cmd_process,0,864
52608,actuator_feedback_process,0,864
52609,CLAW_process,87094,2656
52609,annunciator_process,0,2824
52609,FDIR_process,6187,552
52609,test_executor_process,0,744
52609,telemetry_process,0,4072
52609,processmonitor_process,900693,3288
52609,data_validation_process,0,3000
52609,
52609,ADAHRS_process,55467,2920
52609,Post_process,0,680
52609,read_interface_process,79947,784
52609,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52613,AHRS_process,29440,3224
52613,ADU_process,42507,3000
52613,GPS_process,8694,3064
52613,EMS_process,16746,2760
52613,DIO_process,168053,2840
52613,actuator_cmd_process,0,864
52613,actuator_feedback_process,0,864
52613,CLAW_process,0,2656
52613,annunciator_process,0,2824
52614,FDIR_process,5493,552
52614,test_executor_process,3680,744
52614,telemetry_process,0,4072
52614,processmonitor_process,817493,3288
52614,data_validation_process,0,3000
52614,
52614,ADAHRS_process,53013,2920
52614,Post_process,0,680
52614,read_interface_process,77440,784
52614,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
52618,AHRS_process,0,3224
52618,ADU_process,42027,3000
52618,GPS_process,42026,3064
52618,EMS_process,17227,2760
52618,DIO_process,97974,2840
52618,actuator_cmd_process,65813,864
